pid,model,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,divergences,discontinuities
5bfabd120dae5f00014762db,WSLS,0.0,-0.9811219726107084,0.0166530162096023,0.0,1.0,1.1046726681109883e-10,0.0,0.0,0.0,0.0
5bfabd120dae5f00014762db,Bayes,1.0,-2.1031591345963534,0.0748054459691047,1.122037161985645,6.477596237175476e-13,0.1699592147476699,0.1699592147253422,0.0,0.0,0.0
5bfabd120dae5f00014762db,RWModel,2.0,-14.02199213113436,0.4558738470077514,13.040870158523653,0.0,2.704790987008496,2.7047909869938898,0.0,0.0,0.0
5c1bc0ab84ff14000184c2ce,Bayes,0.0,-31.772218289785087,1.0715107917785645,0.0,0.9999999999997276,3.4395192819613567,0.0,0.0,0.0,0.0
5c1bc0ab84ff14000184c2ce,RWModel,1.0,-41.46042833546208,0.6185485124588013,9.688210045676996,4.507505479978136e-14,0.9459158566463496,3.814158287862965,0.0,0.0,0.0
5c1bc0ab84ff14000184c2ce,WSLS,2.0,-42.08487754478119,0.3050876557826996,10.312659254996106,2.273736754432321e-13,0.8378521073595843,3.878340325450831,0.0,0.0,0.0
5c3d07a85a994b0001c10bb2,Bayes,0.0,-16.104017978766933,1.5311601161956787,0.0,0.3523638139840345,3.9179409885324112,0.0,1.0,0.0,0.0
5c3d07a85a994b0001c10bb2,WSLS,1.0,-18.105846833903342,0.9462170600891112,2.0018288551364094,0.3652292477109957,5.18316450781593,2.2586322197335806,0.0,0.0,0.0
5c3d07a85a994b0001c10bb2,RWModel,2.0,-19.30974633291953,0.4803324341773987,3.2057283541525976,0.2824069383049697,2.8511914397158225,3.520081715664611,0.0,0.0,0.0
5c3d34e0e0ea820001460b7b,WSLS,0.0,-26.0962210544385,0.886418879032135,0.0,0.5258081083258208,4.806742090794319,0.0,0.0,0.0,0.0
5c3d34e0e0ea820001460b7b,RWModel,1.0,-26.196715016382317,1.4693793058395386,0.1004939619438118,0.474191891674168,4.46307134322755,3.938747510428739,1.0,0.0,0.0
5c3d34e0e0ea820001460b7b,Bayes,2.0,-26.64981573680416,1.3065648078918457,0.5535946823656559,1.1102230246251564e-14,4.07835817683695,1.0873721388026338,0.0,0.0,0.0
5c5198da659655000168955d,RWModel,0.0,-14.707335387183887,0.904629647731781,0.0,0.8330241933661302,3.487132104450037,0.0,0.0,0.0,0.0
5c5198da659655000168955d,Bayes,1.0,-16.20725238835439,1.7453899383544922,1.499917001170502,0.1669758066338602,4.681932707733338,2.2136993140553867,1.0,0.0,0.0
5c5198da659655000168955d,WSLS,2.0,-30.78647843422368,0.9801158308982848,16.079143047039793,9.547918011776346e-15,4.285544904164802,4.064077925281298,0.0,0.0,0.0
5c5c7091ae14ac0001332137,Bayes,0.0,-15.548788498854265,1.0481513738632202,0.0,0.9446130059546652,5.490068240936797,0.0,0.0,0.0,0.0
5c5c7091ae14ac0001332137,RWModel,1.0,-39.00157890905484,1.3469033241271973,23.452790410200578,2.849204892392598e-14,2.416102857466845,5.720187419640527,0.0,0.0,0.0
5c5c7091ae14ac0001332137,WSLS,2.0,-39.28096214542165,0.8577558994293213,23.73217364656739,0.0553869940453063,2.409589803294,6.0302724188615775,0.0,0.0,0.0
5c720c7278263500015665f9,RWModel,0.0,-41.20938708241738,0.8184207081794739,0.0,0.6832346316745618,1.0823164462146917,0.0,0.0,0.0,0.0
5c720c7278263500015665f9,WSLS,1.0,-41.43313616327941,0.546151340007782,0.223749080862035,0.3167653683254382,1.3173751479345972,1.1072082434698185,0.0,0.0,0.0
5c720c7278263500015665f9,Bayes,2.0,-41.57429879717529,0.9861101508140564,0.364911714757909,0.0,0.2019095660579642,0.9912803799382098,0.0,0.0,0.0
5c9167ff0a216f00103ce299,Bayes,0.0,-24.20064715226181,1.5198899507522583,0.0,0.1056896563422852,3.948077374256994,0.0,0.0,0.0,0.0
5c9167ff0a216f00103ce299,WSLS,1.0,-24.43207947490737,0.9958678483963012,0.2314323226455599,0.4668893598618203,4.945462971895411,1.6191140776941255,0.0,0.0,0.0
5c9167ff0a216f00103ce299,RWModel,2.0,-24.761435126779677,1.706672191619873,0.560787974517865,0.4274209837958944,4.3839502829086685,2.751183855925035,1.0,0.0,0.0
5c925b0fb138fe0014e4036b,WSLS,0.0,-27.78899094951339,0.9274253845214844,0.0,0.686916759324201,4.636272817825818,0.0,0.0,0.0,0.0
5c925b0fb138fe0014e4036b,Bayes,1.0,-28.893882168922573,1.7274911403656006,1.104891219409183,0.0,3.857159665428173,1.6077511661297257,0.0,0.0,0.0
5c925b0fb138fe0014e4036b,RWModel,2.0,-29.21643106065494,1.2486389875411987,1.42744011114155,0.3130832406757989,4.587165962225591,3.056760529496579,0.0,0.0,0.0
5ca6bbf13b5fcf00100996e9,WSLS,0.0,-29.379031104967,0.9906858801841736,0.0,0.7647480606524586,4.485800535356058,0.0,0.0,0.0,0.0
5ca6bbf13b5fcf00100996e9,Bayes,1.0,-29.79591989982873,1.4055877923965454,0.4168887948617339,0.2352519393475413,3.810167677333987,1.2728445973203717,0.0,0.0,0.0
5ca6bbf13b5fcf00100996e9,RWModel,2.0,-34.80718337596045,1.729576826095581,5.428152270993451,1.1102230246251563e-16,3.672927104304392,3.376228771568341,0.0,0.0,0.0
5cacd539c8e337001dbf3bd1,Bayes,0.0,-17.059398497920483,3.1053779125213623,0.0,0.7867532230818088,3.673131132205143,0.0,1.0,0.0,0.0
5cacd539c8e337001dbf3bd1,RWModel,1.0,-19.112756003482215,0.825455904006958,2.053357505561735,0.2132467769180891,4.014949120909345,2.782456998476229,0.0,0.0,0.0
5cacd539c8e337001dbf3bd1,WSLS,2.0,-33.2837454569526,0.9553734064102172,16.22434695903212,1.0202949596305189e-13,3.945658527033225,3.806929637864468,0.0,0.0,0.0
5cb33d40f173240019513957,Bayes,0.0,-17.68951672059484,1.3581401109695437,0.0,9.967594125843972e-16,4.264801153786612,0.0,0.0,0.0,0.0
5cb33d40f173240019513957,WSLS,1.0,-17.982094946783036,0.8110082149505615,0.2925782261881977,0.6683558243090072,5.092140798892283,1.5490716023970523,0.0,0.0,0.0
5cb33d40f173240019513957,RWModel,2.0,-20.39341505219818,1.493836522102356,2.703898331603341,0.3316441756909918,4.889833460677342,3.5176595922739864,1.0,0.0,0.0
5cb929bfebd17d0017e7f848,RWModel,0.0,-24.189927788912428,1.7027820348739624,0.0,0.4843005152561739,4.670165472886223,0.0,1.0,0.0,0.0
5cb929bfebd17d0017e7f848,WSLS,1.0,-24.392611593939364,0.9560681581497192,0.2026838050269361,0.5156994847438215,4.932232584651454,4.320289560283616,0.0,0.0,0.0
5cb929bfebd17d0017e7f848,Bayes,2.0,-25.156452488387004,1.8009470701217651,0.9665246994745758,4.551914400963142e-15,4.082241677323024,3.142841829788254,0.0,0.0,0.0
5cbe00898f939c0017c0b9d8,RWModel,0.0,-24.071556492656786,1.2680805921554563,0.0,0.7276442259378942,4.563132490508752,0.0,1.0,0.0,0.0
5cbe00898f939c0017c0b9d8,Bayes,1.0,-27.3654168760404,1.5781643390655518,3.293860383383617,1.657284357804089e-15,3.663018368067877,3.378995946061785,0.0,0.0,0.0
